app_id,car_run_km,engine_volume,prod_year,cylinders,airbags
108874397,11375,2000,2018,4,12
108543933,126000,2000,2020,4,12
108911101,82300,3000,2017,4,12
107561053,201000,3500,2011,6,9
106672965,260000,1300,2007,4,4
109449953,208000,2000,2010,4,8
109450097,127000,1400,2017,4,6
109293705,113600,2000,2012,4,2
108685621,88000,2000,2017,4,12
109302117,110000,2000,2020,4,10
108739217,145600,3000,2013,6,12
109246225,129000,1500,2016,4,12
109456557,50500,1600,2019,4,9
109457309,220000,2000,2014,4,9
109459825,169403,3500,2008,6,1
109462289,182000,3500,2014,6,4
108532857,49920,2000,2020,8,8
107696125,175000,3000,2013,6,9
107727961,147200,2000,2015,4,10
109327209,119000,1700,2006,4,9
109469401,72000,3500,2012,12,12
109471721,192000,2000,2016,4,9
108102241,900,50,2023,1,12
109159981,134000,2000,2015,4,8
108960057,183000,2000,2013,4,2
106917221,83000,2500,2018,4,12
108897841,90243,1800,2017,4,8
109445717,116202,2000,2017,4,12
109488277,219200,2000,2015,1,4
108134637,100800,2000,2018,4,5
108979913,180000,3500,2015,6,12
109491865,8000,3500,2021,6,8
109237337,118000,2000,2018,4,12
109495369,149000,2000,2013,4,10
109302281,320000,3000,2004,6,2
109495633,24500,2000,2022,4,12
107297741,24000,2500,2022,4,12
108544109,110699,1600,2013,4,4
109496021,175400,3500,2013,6,9
109240585,178000,3000,2015,6,12
108734905,25102,1400,2019,4,8
109338677,125000,2000,2014,4,9
109155061,115000,1500,2016,4,9
108809505,160000,2000,2016,4,12
109034041,280000,1800,2011,4,6
109318705,85781,2500,2022,6,12
106865201,9600,1600,2023,4,8
109499993,300000,2000,2009,1,4
109500597,134000,3500,2015,6,12
109500949,38000,2400,2019,4,12
109500957,100000,2000,2019,6,10
109502385,15408,2300,2020,4,12
108756549,53000,4000,2021,8,12
109340393,261484,3000,2007,6,9
109504225,340000,2000,2010,4,9
109504269,240410,4700,2014,8,12
109500609,72000,2400,2019,4,12
109504413,166000,1500,2010,4,5
108265837,186351,2000,1997,4,2
107259617,122000,2000,2013,4,6
107927165,106000,1500,2017,4,12
108683637,46000,3000,2019,6,6
109401585,160000,3000,2017,6,10
108787237,200000,3800,2011,6,4
108520777,177600,1800,2011,4,9
109320433,39000,2000,2021,4,12
106849609,131000,2500,2020,4,12
106806873,311000,2200,2011,4,10
108993541,237000,2500,2014,4,9
107097413,60000,3500,2013,4,9
108338633,54000,2000,2020,4,9
109345589,243200,2500,2017,4,12
97349854,25,2500,2022,4,10
109507977,400000,2300,1988,4,0
109448289,87000,2000,2019,4,12
109507921,136000,1500,2014,4,12
108959725,33913,1700,2017,4,12
105237717,84600,1500,2015,5,5
109510109,167734,2500,2014,4,8
107662849,50,50,2024,1,0
107675273,155000,2000,2016,4,0
109512117,77000,2000,2015,4,12
108638457,150000,5500,2012,8,12
106483237,190000,2000,2016,4,8
108078549,150000,2000,2013,4,2
109217277,188000,3600,2017,6,12
109366277,185425,1500,2006,4,4
109434573,64371,2000,2020,4,9
108883981,31700,2000,2022,4,12
106803313,77500,2000,2017,4,12
108661421,100000,3000,1961,6,0
109458037,255000,2000,2021,4,9
105090097,96000,2400,2016,4,8
109522873,111000,1600,2012,2,2
109516317,136635,1800,2015,4,6
108945421,200000,3000,2014,6,12
106832037,70880,1600,2016,4,6
109532169,190000,3500,2013,6,9
109403933,175163,0,2014,0,9
107025337,210000,2000,2013,4,9
109534077,0,1400,2007,4,12
109535053,9198,2500,2024,4,9
109535013,152000,1600,2013,4,4
109535225,232328,2400,2010,4,2
109536373,220000,2400,2003,4,8
108695781,220000,1800,2013,4,9
108905197,1000,2500,2014,4,12
109538849,38746,100,2023,1,12
109540033,280000,3200,2003,6,9
109109953,316800,1800,2013,4,9
109542045,140000,1800,2014,4,12
109542501,340000,2000,2005,4,10
109542569,120000,2000,2013,10,8
109542709,89000,2000,2021,4,10
109333769,107000,1700,2017,4,4
108812901,200000,2500,2012,5,8
109159537,43000,2000,2022,4,8
109344905,217000,1300,2011,4,4
109545505,108000,2400,2017,4,9
108795237,0,4000,2024,8,12
108450529,39500,100,2020,1,10
109125121,167000,1600,2014,4,4
109547469,104000,1400,2019,4,8
106522897,43000,2500,2018,4,12
109547813,180000,4000,2017,6,12
109334833,150000,2000,2015,2,6
109264133,85000,2000,2018,4,12
109548405,64000,2000,2020,4,9
109549081,88600,1000,2022,3,2
108128437,89600,2000,2021,4,8
109549345,65000,2400,2021,6,8
109549357,181000,1500,2005,4,4
109244305,0,3000,2015,6,9
108804877,0,1900,2007,4,9
105490725,36000,100,2016,1,8
109550217,120000,2500,2014,4,8
109550713,32500,4400,2022,8,9
109551529,202000,3000,2008,6,5
107804533,172756,3600,2015,6,8
109551757,51000,2500,2018,4,12
108631353,101321,2000,2018,4,10
109552057,111111,3500,2009,6,8
108817533,345600,2500,2014,4,4
109140233,80371,3600,2013,6,12
108884621,380000,2000,2013,6,4
109330797,144000,3800,2011,6,4
109553217,178000,2800,1998,6,6
106832117,72000,2500,2018,4,6
109328925,131200,1800,2012,4,6
108939709,188800,2500,2014,6,12
109553417,26400,2500,2023,4,12
109553509,9120,2500,2023,4,12
108801665,108000,0,2015,0,9
108748073,111765,2500,2016,4,6
109268613,118635,2500,2016,4,8
109276817,46000,2000,2017,6,12
109553749,215000,5500,2007,8,12
109239193,43900,1400,2020,4,12
109276633,246080,3500,2016,6,9
109240897,137603,1800,2018,4,10
109308097,100000,2500,2014,6,2
109022669,150000,2400,2016,4,12
109102465,187200,2000,2016,4,12
109327025,101700,2400,2013,4,9
108769501,101345,1300,2009,4,6
109328073,209000,2400,2013,4,9
109554773,210000,2500,2015,4,12
108080733,145000,2000,2015,4,8
109276805,194000,2000,2018,4,6
109065469,180800,3000,2015,6,12
109552553,197707,2500,2015,4,8
108916057,219000,4700,2011,8,8
109510201,65000,2500,2014,6,9
109317321,47900,2500,2022,4,10
108915489,257600,2000,2008,4,9
109555461,180000,2500,2008,4,9
109350721,163200,4400,2016,8,12
109341865,176345,2000,2013,4,12
107872941,130000,2000,2016,4,8
109394565,248000,1800,2007,4,2
109361013,22000,2000,2019,6,12
109556865,137000,1800,2017,4,10
109556989,111111,1800,1999,4,9
109557865,64200,2000,2017,4,9
109157057,50000,2500,2019,4,6
108831733,70000,2000,2021,4,6
109465265,99200,2500,2021,4,12
109558705,39000,2000,2022,4,9
109036769,284873,2200,2010,4,8
108820985,154000,3000,2018,6,12
109559629,322474,1500,2012,4,4
109560245,256000,2000,2012,6,6
109514661,118000,2500,2016,4,8
106870265,29000,2500,2022,4,6
109560521,65000,2000,2016,4,9
109560485,164000,1800,2016,4,12
109560677,73428,4700,2014,8,10
109073497,227200,2400,2006,4,6
109270901,126300,3000,2015,6,12
108341937,70000,1800,2017,4,9
109320945,185000,3500,2014,6,12
109255425,218000,2500,2016,4,8
109411601,70400,2500,2021,4,8
109229353,91200,2000,2021,4,6
109265625,75047,1800,2012,4,8
109502677,166287,3500,2014,6,9
109566161,215000,1600,2014,4,9
109567209,226000,3500,2011,4,9
108319209,75200,1500,2018,4,9
108957629,120000,1500,2017,4,9
109569333,161399,1800,2016,4,12
109569145,144324,2500,2014,4,12
109570449,2400,2500,2024,4,9
109570729,19492,1500,2017,4,6
109570437,60000,3500,2015,6,9
109571545,140000,3000,2007,6,8
106083341,51000,2000,2019,4,12
109326909,56000,1800,2017,4,9
109572625,158400,2000,2019,4,9
109572869,192000,3000,2012,6,10
109238785,240000,1400,2013,4,9
109573001,51200,5500,2018,5,12
108895533,306000,2000,2010,4,4
109574761,290000,1700,2004,4,9
109502913,40000,2500,2022,4,8
109081009,192000,2000,2016,4,7
109578293,256000,2000,2013,4,8
108479801,205000,2000,2012,4,12
109346805,84800,2000,2021,4,9
109578729,160000,2500,2013,6,12
109578933,27200,2400,2021,4,8
109579037,53000,2000,2018,4,9
109579269,124000,2000,2019,12,6
109579289,203200,1800,2015,4,9
109579561,228000,2000,2015,4,12
107948365,22400,1800,2022,4,6
109040877,234321,3000,2013,6,8
107494105,170000,3500,2015,6,12
109453329,16637,2000,2018,4,12
109580593,299200,1800,2011,4,7
109239089,55000,2400,2019,4,8
109580705,136800,2400,2013,2,2
109546617,83000,1500,2015,4,9
109582737,31000,3500,2020,8,8
108825797,116000,1500,2015,4,2
108813857,115000,3500,2016,6,12
109583329,26150,2500,2020,4,10
109066009,250000,5700,2005,8,5
108330905,67900,0,2022,0,9
109497289,0,50,2024,1,12
109554777,57600,1500,2020,3,6
109585705,89000,2000,2015,4,8
109064257,133000,2500,2014,4,8
109585741,158000,2500,2016,4,9
109586237,182000,2000,2013,4,8
108675673,320000,1800,1999,4,5
109447697,103500,2200,2015,4,12
109318165,142200,3500,2012,6,12
108859425,42000,3300,2023,6,12
109506133,45000,2500,2022,4,12
109506253,120000,3600,2012,6,2
109586673,2500,300,2011,6,12
108849317,61000,1600,2020,4,12
109587409,190000,800,2002,3,3
109515649,224000,3300,2013,6,7
109587477,165633,2400,2008,4,1
109587761,250000,3000,2009,6,10
108590441,350718,2200,2008,4,6
109231805,83000,2000,2016,4,6
109588069,252000,1800,1999,4,0
108957069,69600,2000,2019,4,12
109588161,134400,3000,2017,6,9
109588177,76800,2500,2018,4,12
109588353,77000,3000,2020,6,9
109588361,312000,2400,2008,4,6
109347873,157652,1800,2016,4,9
108990181,151000,2500,2013,4,12
108496861,156000,2500,2014,4,12
108857849,89000,2000,2015,4,9
108903433,220000,2000,2015,4,9
109401917,37000,2400,2018,4,12
108467505,188800,1600,2013,4,8
108543185,118400,3700,2013,6,9
109588181,107000,1500,2017,4,6
109553617,200000,2000,2014,4,8
109552605,302400,2000,2013,6,8
109320873,116800,2500,2014,4,9
109588565,85000,2000,2018,4,9
109345325,97000,2000,2017,4,12
109588589,78000,2000,2017,4,12
109588653,17600,2000,2020,4,12
109232709,56760,1800,2014,4,10
109551057,17109,2500,2015,4,12
109551217,18172,2500,2014,4,12
109551317,18122,2500,2014,4,12
109333829,92500,3000,2021,6,12
108911737,170000,1500,2017,4,4
109258061,76000,4000,2018,8,8
109588621,126000,2400,2016,4,4
109231649,200000,2500,2017,6,6
109238821,65000,2000,2017,4,8
108122677,119000,6000,2007,12,12
109413805,72000,3000,2019,6,9
109409365,110400,1800,2016,4,8
108816325,18000,2500,2022,4,12
109318517,145000,1400,2018,4,8
109588881,125236,1500,2018,4,5
109588905,198000,1400,2015,4,4
109340097,117000,2000,2016,4,8
109030249,288000,2500,2015,12,12
104093563,38500,2500,2022,4,9
106300241,142400,2000,2018,4,9
107672837,124300,3000,2015,8,9
107675813,116000,2000,2017,8,9
107804601,294400,1800,2012,4,9
107922601,18000,2000,2023,4,8
108190881,175000,4500,2014,8,12
108451653,123000,2400,2015,4,9
108526829,119000,2000,2016,4,12
108636421,125000,2500,2018,4,12
108709025,153500,2500,2016,4,4
108977921,19800,2500,2022,4,6
108989709,81874,700,2017,2,12
109331777,150000,6200,2016,8,12
109586753,240000,2000,2014,4,12
109542469,197000,3000,2012,6,12
109458017,19500,1500,2022,4,9
109588945,114000,1300,2012,4,9
108100357,104000,3000,2019,6,6
109588997,10200,4600,2022,8,8
109339081,78400,2500,2019,4,4
109589041,209000,1500,2012,4,9
109589073,217000,3200,2002,6,8
108127397,118400,2000,2019,4,9
108822365,11111,2000,2016,4,9
108661249,124800,3000,2018,6,9
107850853,156000,1400,2005,4,9
99286439,14560,2500,2021,4,9
108987761,110001,2500,2016,4,12
109382421,934221,2500,2017,4,12
109384437,167111,2500,2016,4,12
109320593,192111,2500,2013,4,12
108814937,160000,2200,2013,4,6
109098281,98000,2000,2017,4,9
109553857,120000,2400,2017,4,9
109589285,172000,3000,2013,6,9
109583721,150600,4400,2014,8,10
109348449,168000,1800,2014,4,12
106461337,288000,2500,2010,4,9
109574121,210000,1300,2004,4,2
108543553,138000,4400,2015,8,9
108128749,163,2500,2024,4,9
109345145,20000,2500,2022,4,12
109417313,106000,2000,2018,4,9
109406433,140000,1500,2005,4,9
108896421,93794,1400,2020,4,12
109273933,148800,2000,2014,4,11
107351785,74000,2000,2018,4,8
109326721,220000,1800,2010,4,9
109588409,144000,1400,2016,4,9
108885425,133000,2500,2017,4,12
109589449,43000,2500,2018,6,12
109589461,89000,2500,2018,6,12
109505273,12,4400,2022,6,12
109276277,150000,3000,2011,6,12
109589485,170000,3000,2018,6,9
108973257,193600,1800,2014,4,12
108015157,90000,3000,2017,6,12
108843153,26000,1600,2015,4,4
109046477,186000,2000,2005,4,6
103546031,35797,2000,2019,4,9
109586617,169000,1300,2007,4,8
109359057,130000,2500,2014,4,12
109589593,54400,1500,2021,4,9
109589357,84800,0,2018,0,9
109589393,142400,1400,2018,4,9
109589369,107200,2000,2017,4,9
109344677,207400,2000,2013,4,8
107560805,17885,0,2020,0,9
109344777,42000,2000,2019,4,9
109518969,24000,3500,2013,6,12
108102373,81303,2000,2015,4,12
109145893,170000,2000,2019,4,12
109349913,124800,2000,2017,4,10
109554665,234000,3500,2010,6,12
109203237,91000,1500,2017,4,2
108819613,99000,1400,2019,4,12
109323613,90000,2000,2018,4,8
108765721,112000,2400,2014,4,12
107452153,280000,3000,2011,8,12
109317545,130000,3000,2019,6,8
109327117,124000,2000,2016,1,9
109178697,212800,2500,2017,4,9
109553641,101800,3500,2016,6,9
109567689,187000,3000,2016,6,12
109505265,99000,2000,2014,6,9
108874145,235000,2500,2002,6,4
109505089,238000,1400,2010,4,4
109589801,181000,2400,2006,4,2
109554621,135500,2500,2015,4,10
107324573,57600,2000,2018,4,9
108740249,133600,4000,2015,8,9
109589821,49600,1300,2021,4,9
109589785,250000,3200,2002,6,4
108870401,119000,2500,2019,4,9
108452221,22000,2000,2021,4,12
108748837,250000,3000,2008,6,8
109589885,26500,3500,2020,6,12
109501757,198000,1500,2007,4,12
108521585,49600,3500,2021,6,12
102733687,119512,3500,2016,6,12
108510509,62672,3500,2019,6,9
108732529,100027,2000,2019,12,12
109589961,221537,1000,2005,3,2
109445813,227200,2500,2014,4,12
107874161,233000,3500,2012,6,8
109240465,72000,1600,2013,4,12
109326365,202400,2500,2015,4,8
109590125,140877,2500,2016,4,8
107229309,253860,4400,2011,8,12
109333305,169000,3000,2018,4,10
109160493,100000,1600,2021,4,8
109590141,240000,2500,2016,4,9
102137359,130000,3500,2015,6,9
108532905,0,4800,2010,8,9
108888121,96000,1600,2020,4,9
109590157,24000,1500,2021,4,9
109261717,1974,2200,2002,4,1
109572429,302574,3200,2004,6,10
106772425,100,2800,2023,4,12
109590301,116000,4000,2017,6,8
105720797,160000,2500,2018,4,12
108919177,65000,2500,2020,4,12
109590329,173845,2000,2005,6,12
109578721,240000,2400,2015,4,4
108595313,113000,2000,2015,4,12
109556773,117054,1400,2016,4,10
109590353,20000,2400,2002,4,6
109590377,129600,2500,2017,6,12
108580081,65002,3000,2020,6,12
109201041,192000,2000,2017,4,8
109516029,195756,2200,2015,4,10
109506989,104500,2500,2018,4,12
109425437,140000,2500,2015,4,9
109590453,68800,2500,2022,4,12
109590469,272000,3300,2009,6,9
106890945,170000,2000,2013,4,8
109057601,28200,3500,2019,6,8
109233777,72000,1500,2014,4,9
109590525,95000,2000,2017,4,9
109590537,288000,1600,2007,4,4
109265153,182400,2500,2017,4,12
108903289,144938,2400,2015,4,8
108208921,105600,2000,2015,4,8
109324517,224282,2000,2017,8,8
109590609,222400,2500,2010,6,9
106799217,68000,3500,2021,6,9
108334161,164000,2000,2016,4,8
108519861,180000,2400,2013,4,2
108536329,237000,3000,2015,6,8
109590637,95030,2500,2016,4,12
107903029,102510,1500,2013,4,6
108818685,80000,1500,2021,4,8
109083757,70000,300,2019,10,8
107306377,24000,2000,2024,4,9
108513129,52800,2000,2019,8,12
108710757,54299,2000,2013,1,12
109589757,210000,2400,2008,4,2
109512313,215000,1400,2014,4,12
109214829,308800,1500,2008,4,8
109447785,130000,2000,2013,6,12
108555693,78400,3500,2019,6,12
108554429,172800,2500,2017,6,12
109589637,147000,1500,2008,4,9
108728797,153600,2000,2015,4,8
109590817,219200,2500,2013,4,9
104967441,136000,3500,2017,6,9
109411409,198400,2000,2019,4,12
107013513,24000,2000,2020,4,12
109590941,84800,1500,2020,4,9
109503313,0,3600,2023,6,12
99966891,142000,3500,2013,6,12
109590957,146000,3000,2018,6,12
108956797,80000,3500,2016,6,12
108607961,147200,2000,2018,4,8
106886137,227000,1500,2008,4,10
109340169,240000,3000,2007,6,8
109374313,199000,2500,2016,4,12
108967637,100000,2400,2016,4,12
109349993,33000,2500,2015,4,4
109089493,105000,2500,2014,4,8
109023993,84420,2400,2020,4,7
109342781,160000,2400,2009,4,12
109038113,208000,1800,2013,4,12
109060117,161600,2500,2015,4,8
103509015,109000,3000,2017,6,9
109591633,130497,2400,2017,4,6
107729141,101000,3000,2018,6,12
109591757,120000,4600,2016,8,12
109591425,275000,1300,2010,4,4
109512317,127000,1500,2018,4,9
109591845,352000,2600,2001,6,9
107989957,196000,1800,2006,6,2
109168213,200000,2500,1998,4,12
109592021,200000,2000,2013,4,10
109239945,256000,2000,2017,4,8
108912813,150000,2000,2013,4,8
109012197,273000,3000,2010,5,12
109591965,178000,1500,2018,4,4
109409981,103000,1500,2015,4,2
109568537,77000,1800,2014,4,9
109563441,185000,1400,2015,4,9
109564645,179000,50,2014,1,6
109507001,290000,2000,2008,4,8
109592449,125000,1800,2015,4,8
109449461,190000,2000,2002,4,2
109349861,94000,2500,2017,4,12
109590593,110000,2000,2016,4,10
109464933,117000,2500,2014,4,12
109465705,126000,2500,2016,4,12
109242153,123200,2000,2015,4,9
108870409,80000,2000,2021,4,12
109590597,58000,1400,2020,4,12
108833085,123456,3200,2011,6,0
108341289,136000,2000,2017,4,12
108877237,123456,3200,2011,4,0
108878533,181000,2000,2013,4,10
107753237,80000,2000,2016,4,7
109593105,80000,2000,2017,4,9
109536597,120000,2000,2018,4,8
109593161,25600,3500,2013,6,8
109079909,158000,1300,2005,4,9
107858633,225600,2500,2012,4,0
108990577,138720,2000,2020,4,12
109593217,122672,1800,2020,4,12
109592825,240000,2600,2002,6,9
109593249,128000,1500,2020,3,10
109223125,446400,2500,2011,4,4
109223445,281600,2500,2009,4,4
107627113,420000,2200,2011,4,8
107629545,240000,4000,2010,6,8
107707125,200000,2500,2010,4,4
107713777,220800,2500,2010,4,4
107823869,338400,2500,2010,4,4
107884381,403200,2500,2010,4,4
107884517,334400,2500,2010,4,4
107884649,0,2500,2012,4,4
109306261,206000,2100,2008,6,4
109593369,203200,2400,2018,4,8
109345381,227000,1800,2003,4,9
108795645,51500,2000,2019,4,8
108469453,100800,1800,2016,4,9
109319457,72000,2000,2015,4,12
109241777,103000,1500,2017,4,9
108869373,12200,1200,2022,4,8
109593585,189000,2500,2010,4,12
109349901,218000,3000,2012,6,12
107649497,87729,2000,2017,4,12
109593761,78400,3200,2017,6,12
109337317,233600,1800,2013,4,9
109566165,101000,2500,2018,4,9
109198881,147000,2400,2016,4,9
109232485,13200,2500,2022,4,9
109228753,20080,3000,2014,6,8
108547853,232000,2400,2010,4,4
109234297,99200,2000,2018,4,12
108990641,180000,2000,2015,5,9
108850949,149000,2500,2014,8,8
108631721,180000,1800,2014,5,10
109367089,68000,2000,2018,10,10
108767121,95000,2000,2015,8,8
108766605,81000,2500,2018,6,8
107763661,150000,2000,2013,10,10
109594421,114000,1800,2018,4,12
108802865,78000,500,2015,5,6
108763401,41000,3500,2020,6,7
107428729,135000,2500,2017,4,12
108661989,170000,2500,2017,4,8
108275177,254400,3000,2016,6,10
109471689,94000,3000,2014,6,9
109423101,152000,3000,2014,6,9
109487037,85000,0,2017,0,9
108688297,224000,2000,2014,4,8
108854637,182000,3500,2011,6,12
108854813,290000,3000,2013,6,12
109509033,192000,2500,2017,12,12
107209965,190000,2300,2002,4,2
109404137,170000,1900,2014,6,6
109594525,165000,1300,2004,4,9
102072771,133000,2000,2016,4,12
109594753,69339,3000,2024,6,9
